Created At,type,User Name,NumFollowers,NumRetweets,NumFavorites,NumReplies,statusID,link
2019-03-15 13:05:12 CDT-0500,healthcare,CVSHealth,44357,2,9,1,1106541861135618048,https://twitter.com/CVSHealth/status/1106541861135618048
2019-03-14 17:25:05 CDT-0500,healthcare,CVSHealth,44357,15,28,1,1106244875433971713,https://twitter.com/CVSHealth/status/1106244875433971713
2019-03-14 15:10:10 CDT-0500,healthcare,CVSHealth,44357,0,2,0,1106210918592114688,https://twitter.com/CVSHealth/status/1106210918592114688
2019-03-14 13:01:53 CDT-0500,healthcare,CVSHealth,44357,7,12,0,1106178638117040129,https://twitter.com/CVSHealth/status/1106178638117040129
2019-03-13 17:45:07 CDT-0500,healthcare,CVSHealth,44357,2,7,0,1105887527645401089,https://twitter.com/CVSHealth/status/1105887527645401089
2019-03-13 15:15:11 CDT-0500,healthcare,CVSHealth,44357,1,5,0,1105849795007139841,https://twitter.com/CVSHealth/status/1105849795007139841
2019-03-13 13:02:12 CDT-0500,healthcare,CVSHealth,44357,73,262,50,1105816329540550656,https://twitter.com/CVSHealth/status/1105816329540550656
2019-03-12 20:22:15 CDT-0500,healthcare,CVSHealth,44357,0,0,1,1105564682633527297,https://twitter.com/CVSHealth/status/1105564682633527297
2019-04-14 22:00:09 CDT-0500,healthcare,McKesson,19843,0,5,6,1117548120756252672,https://twitter.com/McKesson/status/1117548120756252672
2019-04-12 21:00:13 CDT-0500,healthcare,McKesson,19843,0,3,2,1116808263251701760,https://twitter.com/McKesson/status/1116808263251701760
2019-04-12 18:00:07 CDT-0500,healthcare,McKesson,19843,0,0,0,1116762939665584128,https://twitter.com/McKesson/status/1116762939665584128
2019-04-11 18:00:06 CDT-0500,healthcare,McKesson,19843,0,1,0,1116400544514564096,https://twitter.com/McKesson/status/1116400544514564096
2019-04-11 15:00:08 CDT-0500,healthcare,McKesson,19843,1,1,0,1116355254864490496,https://twitter.com/McKesson/status/1116355254864490496
2019-04-10 18:00:09 CDT-0500,healthcare,McKesson,19843,0,1,0,1116038169370218499,https://twitter.com/McKesson/status/1116038169370218499
2019-04-10 17:00:06 CDT-0500,healthcare,McKesson,19843,0,2,0,1116023056860897280,https://twitter.com/McKesson/status/1116023056860897280
2019-04-09 18:00:06 CDT-0500,healthcare,McKesson,19843,0,1,0,1115675771991990282,https://twitter.com/McKesson/status/1115675771991990282
2019-04-09 17:00:12 CDT-0500,healthcare,McKesson,19843,0,1,0,1115660697604632576,https://twitter.com/McKesson/status/1115660697604632576
2019-04-09 16:00:07 CDT-0500,healthcare,McKesson,19843,0,0,0,1115645576308305920,https://twitter.com/McKesson/status/1115645576308305920
2019-04-09 15:00:05 CDT-0500,healthcare,McKesson,19843,0,1,0,1115630467456360450,https://twitter.com/McKesson/status/1115630467456360450
2019-04-08 18:00:07 CDT-0500,healthcare,McKesson,19843,0,2,0,1115313384558350342,https://twitter.com/McKesson/status/1115313384558350342
2019-04-08 17:00:08 CDT-0500,healthcare,McKesson,19843,0,0,0,1115298290650812417,https://twitter.com/McKesson/status/1115298290650812417
2019-04-08 16:00:06 CDT-0500,healthcare,McKesson,19843,0,1,0,1115283184567103493,https://twitter.com/McKesson/status/1115283184567103493
2019-04-08 15:01:11 CDT-0500,healthcare,McKesson,19843,0,1,0,1115268355110387712,https://twitter.com/McKesson/status/1115268355110387712
2019-04-05 18:00:08 CDT-0500,healthcare,McKesson,19843,0,0,0,1114226227408248832,https://twitter.com/McKesson/status/1114226227408248832
2019-04-04 18:00:06 CDT-0500,healthcare,McKesson,19843,0,0,0,1113863831556644867,https://twitter.com/McKesson/status/1113863831556644867
2019-04-04 17:00:04 CDT-0500,healthcare,McKesson,19843,0,0,0,1113848724608958466,https://twitter.com/McKesson/status/1113848724608958466
2019-04-04 15:00:12 CDT-0500,healthcare,McKesson,19843,1,2,0,1113818557731749888,https://twitter.com/McKesson/status/1113818557731749888
2019-04-03 20:00:16 CDT-0500,healthcare,McKesson,19843,2,6,0,1113531683817521152,https://twitter.com/McKesson/status/1113531683817521152
2019-04-03 19:00:06 CDT-0500,healthcare,McKesson,19843,1,1,0,1113516541239336962,https://twitter.com/McKesson/status/1113516541239336962
2019-04-03 18:00:06 CDT-0500,healthcare,McKesson,19843,0,0,0,1113501444487958528,https://twitter.com/McKesson/status/1113501444487958528
2019-04-02 18:00:09 CDT-0500,healthcare,McKesson,19843,0,2,0,1113139066663526401,https://twitter.com/McKesson/status/1113139066663526401
2019-04-02 17:00:07 CDT-0500,healthcare,McKesson,19843,0,0,0,1113123961594957824,https://twitter.com/McKesson/status/1113123961594957824
2019-04-02 16:00:06 CDT-0500,healthcare,McKesson,19843,0,2,0,1113108855628730371,https://twitter.com/McKesson/status/1113108855628730371
2019-04-02 15:00:07 CDT-0500,healthcare,McKesson,19843,0,2,0,1113093759091249154,https://twitter.com/McKesson/status/1113093759091249154
2019-04-01 21:00:11 CDT-0500,healthcare,McKesson,19843,0,2,0,1112821987607564290,https://twitter.com/McKesson/status/1112821987607564290
2019-04-01 20:00:06 CDT-0500,healthcare,McKesson,19843,0,0,0,1112806868039204864,https://twitter.com/McKesson/status/1112806868039204864
2019-04-01 19:00:05 CDT-0500,healthcare,McKesson,19843,0,1,0,1112791761410248706,https://twitter.com/McKesson/status/1112791761410248706
2019-04-01 18:00:14 CDT-0500,healthcare,McKesson,19843,9,22,0,1112776701380001798,https://twitter.com/McKesson/status/1112776701380001798
2019-04-01 16:00:08 CDT-0500,healthcare,McKesson,19843,2,11,0,1112746478605348866,https://twitter.com/McKesson/status/1112746478605348866
2019-03-29 18:00:23 CDT-0500,healthcare,McKesson,19843,0,2,0,1111689574663757824,https://twitter.com/McKesson/status/1111689574663757824
2019-03-29 17:01:35 CDT-0500,healthcare,McKesson,19843,0,1,0,1111674777419292673,https://twitter.com/McKesson/status/1111674777419292673
2019-03-29 16:00:19 CDT-0500,healthcare,McKesson,19843,1,3,0,1111659359447195648,https://twitter.com/McKesson/status/1111659359447195648
2019-03-29 15:00:18 CDT-0500,healthcare,McKesson,19843,0,4,0,1111644253879455744,https://twitter.com/McKesson/status/1111644253879455744
2019-03-28 21:00:17 CDT-0500,healthcare,McKesson,19843,2,3,0,1111372459494653958,https://twitter.com/McKesson/status/1111372459494653958
2019-03-28 19:00:05 CDT-0500,healthcare,McKesson,19843,0,1,0,1111342211042557952,https://twitter.com/McKesson/status/1111342211042557952
2019-03-28 18:00:07 CDT-0500,healthcare,McKesson,19843,1,1,0,1111327119592878081,https://twitter.com/McKesson/status/1111327119592878081
2019-03-28 17:00:14 CDT-0500,healthcare,McKesson,19843,0,0,0,1111312050041565185,https://twitter.com/McKesson/status/1111312050041565185
2019-03-28 16:00:10 CDT-0500,healthcare,McKesson,19843,0,3,0,1111296933958742016,https://twitter.com/McKesson/status/1111296933958742016
2019-03-27 18:00:08 CDT-0500,healthcare,McKesson,19843,0,0,0,1110964734340288518,https://twitter.com/McKesson/status/1110964734340288518
2019-03-27 17:00:08 CDT-0500,healthcare,McKesson,19843,1,4,0,1110949635722563585,https://twitter.com/McKesson/status/1110949635722563585
2019-03-27 16:00:19 CDT-0500,healthcare,McKesson,19843,2,3,0,1110934584483594241,https://twitter.com/McKesson/status/1110934584483594241
2019-03-26 20:00:08 CDT-0500,healthcare,McKesson,19843,1,1,0,1110632546495270912,https://twitter.com/McKesson/status/1110632546495270912
2019-03-26 19:00:05 CDT-0500,healthcare,McKesson,19843,0,0,0,1110617436200550400,https://twitter.com/McKesson/status/1110617436200550400
2019-03-26 18:00:07 CDT-0500,healthcare,McKesson,19843,1,1,0,1110602342611804164,https://twitter.com/McKesson/status/1110602342611804164
2019-03-26 17:00:12 CDT-0500,healthcare,McKesson,19843,0,0,0,1110587265691148294,https://twitter.com/McKesson/status/1110587265691148294
2019-03-26 16:00:09 CDT-0500,healthcare,McKesson,19843,0,0,0,1110572152128974849,https://twitter.com/McKesson/status/1110572152128974849
2019-03-26 15:00:06 CDT-0500,healthcare,McKesson,19843,0,1,0,1110557042681569280,https://twitter.com/McKesson/status/1110557042681569280
2019-03-25 19:00:10 CDT-0500,healthcare,McKesson,19843,0,0,0,1110255067381354496,https://twitter.com/McKesson/status/1110255067381354496
2019-03-25 18:00:06 CDT-0500,healthcare,McKesson,19843,1,3,0,1110239951805911041,https://twitter.com/McKesson/status/1110239951805911041
2019-03-25 17:00:06 CDT-0500,healthcare,McKesson,19843,0,1,0,1110224854484172802,https://twitter.com/McKesson/status/1110224854484172802
2019-03-25 16:00:07 CDT-0500,healthcare,McKesson,19843,0,0,0,1110209757497962496,https://twitter.com/McKesson/status/1110209757497962496
2019-03-22 19:00:05 CDT-0500,healthcare,McKesson,19843,0,1,0,1109167883542822912,https://twitter.com/McKesson/status/1109167883542822912
2019-03-22 18:00:07 CDT-0500,healthcare,McKesson,19843,0,0,0,1109152793938575361,https://twitter.com/McKesson/status/1109152793938575361
2019-03-22 15:00:13 CDT-0500,healthcare,McKesson,19843,1,5,0,1109107519794880512,https://twitter.com/McKesson/status/1109107519794880512
2019-03-21 18:00:08 CDT-0500,healthcare,McKesson,19843,0,2,0,1108790407138328576,https://twitter.com/McKesson/status/1108790407138328576
2019-03-20 19:00:06 CDT-0500,healthcare,McKesson,19843,0,0,0,1108443110269505536,https://twitter.com/McKesson/status/1108443110269505536
2019-03-20 18:00:11 CDT-0500,healthcare,McKesson,19843,0,1,0,1108428034707783687,https://twitter.com/McKesson/status/1108428034707783687
2019-03-20 16:00:11 CDT-0500,healthcare,McKesson,19843,0,0,0,1108397835974791169,https://twitter.com/McKesson/status/1108397835974791169
2019-03-19 18:00:07 CDT-0500,healthcare,McKesson,19843,0,0,0,1108065627640655875,https://twitter.com/McKesson/status/1108065627640655875
2019-03-19 16:00:08 CDT-0500,healthcare,McKesson,19843,1,3,0,1108035434620293120,https://twitter.com/McKesson/status/1108035434620293120
2019-03-19 15:00:42 CDT-0500,healthcare,McKesson,19843,0,0,0,1108020476704624640,https://twitter.com/McKesson/status/1108020476704624640
2019-03-18 19:19:46 CDT-0500,healthcare,McKesson,19843,1,1,0,1107723285045874688,https://twitter.com/McKesson/status/1107723285045874688
2019-03-18 18:00:10 CDT-0500,healthcare,McKesson,19843,0,2,0,1107703254509649920,https://twitter.com/McKesson/status/1107703254509649920
2019-03-18 17:00:13 CDT-0500,healthcare,McKesson,19843,2,3,0,1107688166939607046,https://twitter.com/McKesson/status/1107688166939607046
2019-03-18 16:00:14 CDT-0500,healthcare,McKesson,19843,0,1,0,1107673073254367233,https://twitter.com/McKesson/status/1107673073254367233
2019-03-15 21:00:17 CDT-0500,healthcare,McKesson,19843,1,3,0,1106661418076639232,https://twitter.com/McKesson/status/1106661418076639232
2019-03-15 18:00:07 CDT-0500,healthcare,McKesson,19843,0,1,0,1106616077038092294,https://twitter.com/McKesson/status/1106616077038092294
2019-03-15 16:00:16 CDT-0500,healthcare,McKesson,19843,1,2,0,1106585916909518848,https://twitter.com/McKesson/status/1106585916909518848
2019-03-14 18:00:09 CDT-0500,healthcare,McKesson,19843,0,3,0,1106253698592919553,https://twitter.com/McKesson/status/1106253698592919553
2019-03-14 16:00:10 CDT-0500,healthcare,McKesson,19843,1,4,0,1106223504167485442,https://twitter.com/McKesson/status/1106223504167485442
2019-03-14 15:00:13 CDT-0500,healthcare,McKesson,19843,2,17,0,1106208416324833281,https://twitter.com/McKesson/status/1106208416324833281
2019-03-13 19:00:18 CDT-0500,healthcare,McKesson,19843,1,3,0,1105906445512593408,https://twitter.com/McKesson/status/1105906445512593408
2019-03-13 18:00:08 CDT-0500,healthcare,McKesson,19843,0,3,0,1105891307434708992,https://twitter.com/McKesson/status/1105891307434708992
2019-03-12 18:00:11 CDT-0500,healthcare,McKesson,19843,0,0,0,1105528930998644738,https://twitter.com/McKesson/status/1105528930998644738
2019-03-12 17:00:04 CDT-0500,healthcare,McKesson,19843,0,2,0,1105513803809206272,https://twitter.com/McKesson/status/1105513803809206272
2019-03-12 16:00:06 CDT-0500,healthcare,McKesson,19843,0,0,0,1105498708785942528,https://twitter.com/McKesson/status/1105498708785942528
2019-03-12 15:00:08 CDT-0500,healthcare,McKesson,19843,0,0,0,1105483618250559498,https://twitter.com/McKesson/status/1105483618250559498
2019-03-11 18:00:06 CDT-0500,healthcare,McKesson,19843,1,3,0,1105166520160784384,https://twitter.com/McKesson/status/1105166520160784384
2019-03-11 16:00:09 CDT-0500,healthcare,McKesson,19843,0,0,0,1105136334174412801,https://twitter.com/McKesson/status/1105136334174412801
2019-03-08 21:00:12 CST-0600,healthcare,McKesson,19843,1,5,1,1104124683119706112,https://twitter.com/McKesson/status/1104124683119706112
2019-03-08 19:00:05 CST-0600,healthcare,McKesson,19843,0,2,0,1104094453734797312,https://twitter.com/McKesson/status/1104094453734797312
2019-03-08 17:00:20 CST-0600,healthcare,McKesson,19843,1,3,0,1104064316976832517,https://twitter.com/McKesson/status/1104064316976832517
2019-03-07 22:00:10 CST-0600,healthcare,McKesson,19843,1,1,0,1103777384698908672,https://twitter.com/McKesson/status/1103777384698908672
2019-03-07 19:00:06 CST-0600,healthcare,McKesson,19843,0,1,0,1103732071833448450,https://twitter.com/McKesson/status/1103732071833448450
2019-03-07 18:00:06 CST-0600,healthcare,McKesson,19843,1,1,0,1103716971722563585,https://twitter.com/McKesson/status/1103716971722563585
2019-03-06 22:00:10 CST-0600,healthcare,McKesson,19843,1,6,0,1103414996422352907,https://twitter.com/McKesson/status/1103414996422352907
2019-03-06 19:00:06 CST-0600,healthcare,McKesson,19843,1,1,0,1103369680671125506,https://twitter.com/McKesson/status/1103369680671125506
2019-03-05 19:00:06 CST-0600,healthcare,McKesson,19843,1,3,1,1103007292772024320,https://twitter.com/McKesson/status/1103007292772024320
2019-03-05 18:00:06 CST-0600,healthcare,McKesson,19843,0,3,0,1102992195114684416,https://twitter.com/McKesson/status/1102992195114684416
2019-03-05 17:00:05 CST-0600,healthcare,McKesson,19843,0,3,0,1102977092881387520,https://twitter.com/McKesson/status/1102977092881387520
2019-03-05 16:00:06 CST-0600,healthcare,McKesson,19843,0,0,0,1102961994607546369,https://twitter.com/McKesson/status/1102961994607546369
2019-03-04 19:00:06 CST-0600,healthcare,McKesson,19843,0,2,0,1102644906831564802,https://twitter.com/McKesson/status/1102644906831564802
2019-04-16 13:14:56 CDT-0500,healthcare,UnitedHealthGrp,16630,0,0,2,1118140719603040256,https://twitter.com/UnitedHealthGrp/status/1118140719603040256
2019-04-16 13:14:25 CDT-0500,healthcare,UnitedHealthGrp,16630,1,2,1,1118140589156052992,https://twitter.com/UnitedHealthGrp/status/1118140589156052992
2019-04-16 13:13:00 CDT-0500,healthcare,UnitedHealthGrp,16630,1,3,1,1118140233852313601,https://twitter.com/UnitedHealthGrp/status/1118140233852313601
2019-04-16 12:54:53 CDT-0500,healthcare,UnitedHealthGrp,16630,1,2,0,1118135672890589185,https://twitter.com/UnitedHealthGrp/status/1118135672890589185
2019-04-16 12:53:52 CDT-0500,healthcare,UnitedHealthGrp,16630,3,2,1,1118135417721765890,https://twitter.com/UnitedHealthGrp/status/1118135417721765890
2019-04-16 12:49:30 CDT-0500,healthcare,UnitedHealthGrp,16630,0,2,0,1118134319657246722,https://twitter.com/UnitedHealthGrp/status/1118134319657246722
2019-04-16 12:48:10 CDT-0500,healthcare,UnitedHealthGrp,16630,1,0,2,1118133984406450176,https://twitter.com/UnitedHealthGrp/status/1118133984406450176
2019-04-16 12:48:00 CDT-0500,healthcare,UnitedHealthGrp,16630,3,0,2,1118133942316617729,https://twitter.com/UnitedHealthGrp/status/1118133942316617729
2019-04-16 12:47:29 CDT-0500,healthcare,UnitedHealthGrp,16630,0,0,0,1118133814235152384,https://twitter.com/UnitedHealthGrp/status/1118133814235152384
2019-04-16 12:46:29 CDT-0500,healthcare,UnitedHealthGrp,16630,1,0,1,1118133560161054720,https://twitter.com/UnitedHealthGrp/status/1118133560161054720
2019-04-16 10:07:00 CDT-0500,healthcare,UnitedHealthGrp,16630,4,6,1,1118093425822322688,https://twitter.com/UnitedHealthGrp/status/1118093425822322688
2019-04-15 22:00:21 CDT-0500,healthcare,UnitedHealthGrp,16630,3,12,1,1117910559268143106,https://twitter.com/UnitedHealthGrp/status/1117910559268143106
2019-04-11 19:44:51 CDT-0500,healthcare,UnitedHealthGrp,16630,5,6,1,1116426905648025601,https://twitter.com/UnitedHealthGrp/status/1116426905648025601
2019-04-10 20:33:30 CDT-0500,healthcare,UnitedHealthGrp,16630,2,7,0,1116076760259543040,https://twitter.com/UnitedHealthGrp/status/1116076760259543040
2019-04-02 14:02:35 CDT-0500,healthcare,UnitedHealthGrp,16630,3,10,0,1113079281519923202,https://twitter.com/UnitedHealthGrp/status/1113079281519923202
2019-03-28 16:45:38 CDT-0500,healthcare,UnitedHealthGrp,16630,1,6,0,1111308376766664705,https://twitter.com/UnitedHealthGrp/status/1111308376766664705
2019-03-26 19:33:31 CDT-0500,healthcare,UnitedHealthGrp,16630,5,8,0,1110625848829329410,https://twitter.com/UnitedHealthGrp/status/1110625848829329410
2019-03-25 14:46:00 CDT-0500,healthcare,UnitedHealthGrp,16630,10,17,2,1110191105935659008,https://twitter.com/UnitedHealthGrp/status/1110191105935659008
2019-03-18 23:36:35 CDT-0500,healthcare,UnitedHealthGrp,16630,9,24,3,1107787916200366080,https://twitter.com/UnitedHealthGrp/status/1107787916200366080
2019-03-15 18:03:00 CDT-0500,healthcare,UnitedHealthGrp,16630,5,8,1,1106616803072065536,https://twitter.com/UnitedHealthGrp/status/1106616803072065536
2019-03-15 14:31:00 CDT-0500,healthcare,UnitedHealthGrp,16630,12,18,2,1106563453043511296,https://twitter.com/UnitedHealthGrp/status/1106563453043511296
2019-03-15 13:11:00 CDT-0500,healthcare,UnitedHealthGrp,16630,8,10,2,1106543320711479296,https://twitter.com/UnitedHealthGrp/status/1106543320711479296
2019-03-12 13:36:00 CDT-0500,healthcare,UnitedHealthGrp,16630,4,17,2,1105462447467651073,https://twitter.com/UnitedHealthGrp/status/1105462447467651073
2019-03-08 22:20:53 CST-0600,healthcare,UnitedHealthGrp,16630,5,7,2,1104144986088591360,https://twitter.com/UnitedHealthGrp/status/1104144986088591360
2019-03-06 20:44:28 CST-0600,healthcare,UnitedHealthGrp,16630,5,22,3,1103395945339908099,https://twitter.com/UnitedHealthGrp/status/1103395945339908099
2019-03-05 15:09:55 CST-0600,healthcare,UnitedHealthGrp,16630,9,12,5,1102949366602649600,https://twitter.com/UnitedHealthGrp/status/1102949366602649600
2019-02-27 20:47:01 CST-0600,healthcare,UnitedHealthGrp,16630,7,9,4,1100859875163295746,https://twitter.com/UnitedHealthGrp/status/1100859875163295746
2019-02-27 20:43:25 CST-0600,healthcare,UnitedHealthGrp,16630,6,22,4,1100858968015101952,https://twitter.com/UnitedHealthGrp/status/1100858968015101952
2019-02-26 16:13:34 CST-0600,healthcare,UnitedHealthGrp,16630,1,4,1,1100428671293313024,https://twitter.com/UnitedHealthGrp/status/1100428671293313024
2019-02-20 17:18:37 CST-0600,healthcare,UnitedHealthGrp,16630,12,13,13,1098270711611822086,https://twitter.com/UnitedHealthGrp/status/1098270711611822086
2019-02-13 15:12:00 CST-0600,healthcare,UnitedHealthGrp,16630,1,14,3,1095702135164022784,https://twitter.com/UnitedHealthGrp/status/1095702135164022784
2019-01-22 23:42:00 CST-0600,healthcare,UnitedHealthGrp,16630,26,79,9,1087857946271408128,https://twitter.com/UnitedHealthGrp/status/1087857946271408128
2019-01-22 18:04:18 CST-0600,healthcare,UnitedHealthGrp,16630,6,10,3,1087772961933803521,https://twitter.com/UnitedHealthGrp/status/1087772961933803521
2019-01-15 14:07:27 CST-0600,healthcare,UnitedHealthGrp,16630,0,4,3,1085176641247170560,https://twitter.com/UnitedHealthGrp/status/1085176641247170560
2019-01-15 14:07:00 CST-0600,healthcare,UnitedHealthGrp,16630,0,1,3,1085176528470765571,https://twitter.com/UnitedHealthGrp/status/1085176528470765571
2019-01-15 14:05:59 CST-0600,healthcare,UnitedHealthGrp,16630,0,5,3,1085176273951965184,https://twitter.com/UnitedHealthGrp/status/1085176273951965184
2019-01-15 14:05:46 CST-0600,healthcare,UnitedHealthGrp,16630,0,4,3,1085176219367280640,https://twitter.com/UnitedHealthGrp/status/1085176219367280640
2019-01-15 14:05:35 CST-0600,healthcare,UnitedHealthGrp,16630,0,10,3,1085176169400545281,https://twitter.com/UnitedHealthGrp/status/1085176169400545281
2019-01-15 14:04:31 CST-0600,healthcare,UnitedHealthGrp,16630,0,1,3,1085175901900419072,https://twitter.com/UnitedHealthGrp/status/1085175901900419072
2019-01-15 14:03:00 CST-0600,healthcare,UnitedHealthGrp,16630,0,4,1,1085175521376387073,https://twitter.com/UnitedHealthGrp/status/1085175521376387073
2019-01-15 14:01:32 CST-0600,healthcare,UnitedHealthGrp,16630,0,3,2,1085175152760053760,https://twitter.com/UnitedHealthGrp/status/1085175152760053760
2019-01-15 14:00:55 CST-0600,healthcare,UnitedHealthGrp,16630,0,6,0,1085174998409662464,https://twitter.com/UnitedHealthGrp/status/1085174998409662464
2019-01-15 13:58:35 CST-0600,healthcare,UnitedHealthGrp,16630,0,2,2,1085174408535293952,https://twitter.com/UnitedHealthGrp/status/1085174408535293952
2019-01-15 13:57:01 CST-0600,healthcare,UnitedHealthGrp,16630,1,2,2,1085174015721947136,https://twitter.com/UnitedHealthGrp/status/1085174015721947136
2019-01-15 13:56:31 CST-0600,healthcare,UnitedHealthGrp,16630,0,1,2,1085173890371018752,https://twitter.com/UnitedHealthGrp/status/1085173890371018752
2019-01-15 13:56:00 CST-0600,healthcare,UnitedHealthGrp,16630,0,1,0,1085173759454121985,https://twitter.com/UnitedHealthGrp/status/1085173759454121985
2019-01-15 13:54:58 CST-0600,healthcare,UnitedHealthGrp,16630,0,3,1,1085173500183302145,https://twitter.com/UnitedHealthGrp/status/1085173500183302145
2019-01-15 13:54:12 CST-0600,healthcare,UnitedHealthGrp,16630,1,3,1,1085173308549677056,https://twitter.com/UnitedHealthGrp/status/1085173308549677056
2019-01-15 13:52:21 CST-0600,healthcare,UnitedHealthGrp,16630,0,1,1,1085172842793263105,https://twitter.com/UnitedHealthGrp/status/1085172842793263105
2019-01-15 13:52:10 CST-0600,healthcare,UnitedHealthGrp,16630,0,5,1,1085172795636617216,https://twitter.com/UnitedHealthGrp/status/1085172795636617216
2019-01-15 13:51:55 CST-0600,healthcare,UnitedHealthGrp,16630,0,2,2,1085172730188697602,https://twitter.com/UnitedHealthGrp/status/1085172730188697602
2019-01-15 13:51:46 CST-0600,healthcare,UnitedHealthGrp,16630,0,2,2,1085172692645486593,https://twitter.com/UnitedHealthGrp/status/1085172692645486593
2019-01-15 13:51:12 CST-0600,healthcare,UnitedHealthGrp,16630,0,3,2,1085172552652259328,https://twitter.com/UnitedHealthGrp/status/1085172552652259328
2019-01-15 13:50:56 CST-0600,healthcare,UnitedHealthGrp,16630,0,4,2,1085172482527711237,https://twitter.com/UnitedHealthGrp/status/1085172482527711237
2019-01-15 13:50:38 CST-0600,healthcare,UnitedHealthGrp,16630,0,4,2,1085172409701933056,https://twitter.com/UnitedHealthGrp/status/1085172409701933056
2019-01-15 13:50:22 CST-0600,healthcare,UnitedHealthGrp,16630,4,10,2,1085172341200601088,https://twitter.com/UnitedHealthGrp/status/1085172341200601088
2019-01-15 13:48:25 CST-0600,healthcare,UnitedHealthGrp,16630,0,3,1,1085171852488646656,https://twitter.com/UnitedHealthGrp/status/1085171852488646656
2019-01-15 13:47:49 CST-0600,healthcare,UnitedHealthGrp,16630,0,0,2,1085171698993979392,https://twitter.com/UnitedHealthGrp/status/1085171698993979392
2019-01-15 13:47:34 CST-0600,healthcare,UnitedHealthGrp,16630,1,7,2,1085171637790670848,https://twitter.com/UnitedHealthGrp/status/1085171637790670848
2019-01-15 13:47:00 CST-0600,healthcare,UnitedHealthGrp,16630,0,0,0,1085171495624675328,https://twitter.com/UnitedHealthGrp/status/1085171495624675328
2019-01-15 13:46:28 CST-0600,healthcare,UnitedHealthGrp,16630,0,0,0,1085171361071484929,https://twitter.com/UnitedHealthGrp/status/1085171361071484929
2019-01-15 11:07:56 CST-0600,healthcare,UnitedHealthGrp,16630,3,3,0,1085131463849361409,https://twitter.com/UnitedHealthGrp/status/1085131463849361409
2019-01-14 21:37:01 CST-0600,healthcare,UnitedHealthGrp,16630,4,12,0,1084927389635932162,https://twitter.com/UnitedHealthGrp/status/1084927389635932162
2019-01-09 16:31:03 CST-0600,healthcare,UnitedHealthGrp,16630,5,11,0,1083038452407504896,https://twitter.com/UnitedHealthGrp/status/1083038452407504896
2018-12-21 16:39:59 CST-0600,healthcare,UnitedHealthGrp,16630,0,5,0,1076155332290899971,https://twitter.com/UnitedHealthGrp/status/1076155332290899971
2018-12-19 20:48:31 CST-0600,healthcare,UnitedHealthGrp,16630,1,5,0,1075493101341421571,https://twitter.com/UnitedHealthGrp/status/1075493101341421571
2018-12-18 16:17:26 CST-0600,healthcare,UnitedHealthGrp,16630,4,11,1,1075062490537574402,https://twitter.com/UnitedHealthGrp/status/1075062490537574402
2018-12-14 15:20:00 CST-0600,healthcare,UnitedHealthGrp,16630,2,5,0,1073598487906959361,https://twitter.com/UnitedHealthGrp/status/1073598487906959361
2018-12-12 16:34:57 CST-0600,healthcare,UnitedHealthGrp,16630,7,5,0,1072892575126835200,https://twitter.com/UnitedHealthGrp/status/1072892575126835200
2018-12-11 14:34:29 CST-0600,healthcare,UnitedHealthGrp,16630,3,10,1,1072499870500556801,https://twitter.com/UnitedHealthGrp/status/1072499870500556801
2018-12-10 21:47:07 CST-0600,healthcare,UnitedHealthGrp,16630,11,53,3,1072246356893421572,https://twitter.com/UnitedHealthGrp/status/1072246356893421572
2018-12-10 16:25:28 CST-0600,healthcare,UnitedHealthGrp,16630,0,3,1,1072165411972620288,https://twitter.com/UnitedHealthGrp/status/1072165411972620288
2018-12-07 17:00:31 CST-0600,healthcare,UnitedHealthGrp,16630,1,4,0,1071087068049231872,https://twitter.com/UnitedHealthGrp/status/1071087068049231872
2018-12-05 19:45:24 CST-0600,healthcare,UnitedHealthGrp,16630,4,5,2,1070403788371054593,https://twitter.com/UnitedHealthGrp/status/1070403788371054593
2018-12-05 17:49:00 CST-0600,healthcare,UnitedHealthGrp,16630,1,11,0,1070374493850402816,https://twitter.com/UnitedHealthGrp/status/1070374493850402816
2018-12-04 21:47:00 CST-0600,healthcare,UnitedHealthGrp,16630,2,5,0,1070072000243253249,https://twitter.com/UnitedHealthGrp/status/1070072000243253249
2018-12-04 18:06:29 CST-0600,healthcare,UnitedHealthGrp,16630,0,2,0,1070016506648555522,https://twitter.com/UnitedHealthGrp/status/1070016506648555522
2018-12-03 21:21:00 CST-0600,healthcare,UnitedHealthGrp,16630,10,11,0,1069703071306010625,https://twitter.com/UnitedHealthGrp/status/1069703071306010625
2018-12-03 18:29:00 CST-0600,healthcare,UnitedHealthGrp,16630,5,8,2,1069659785140862976,https://twitter.com/UnitedHealthGrp/status/1069659785140862976
2019-04-16 18:05:00 CDT-0500,education,UCF,172242,0,3,0,1118213717773160449,https://twitter.com/UCF/status/1118213717773160449
2019-04-16 15:13:00 CDT-0500,education,UCF,172242,1,14,0,1118170431972728833,https://twitter.com/UCF/status/1118170431972728833
2019-04-16 13:23:00 CDT-0500,education,UCF,172242,11,46,0,1118142750778699777,https://twitter.com/UCF/status/1118142750778699777
2019-04-15 20:36:17 CDT-0500,education,UCF,172242,0,2,4,1117889400581644288,https://twitter.com/UCF/status/1117889400581644288
2019-04-15 19:43:00 CDT-0500,education,UCF,172242,6,11,0,1117875991798358016,https://twitter.com/UCF/status/1117875991798358016
